,AA,CC,Id,Ti,Y,authors,logprob,paper
322,"[{'AfId': 135310074, 'AuN': 'srikrishna sridhar', 'AfN': 'university of wisconsin madison', 'AuId': 2128992171}, {'AfId': 97018004, 'AuN': 'stephen j wright', 'AfN': 'stanford university', 'AuId': 2798427453}, {'AfId': 135310074, 'AuN': 'christopher re', 'AfN': 'university of wisconsin madison', 'AuId': 2156135343}, {'AfId': 135310074, 'AuN': 'ji liu', 'AfN': 'university of wisconsin madison', 'AuId': 2301968909}, {'AfId': 135310074, 'AuN': 'victor bittorf', 'AfN': 'university of wisconsin madison', 'AuId': 202034357}, {'AfId': 135310074, 'AuN': 'ce zhang', 'AfN': 'university of wisconsin madison', 'AuId': 2154204995}]",7,2135900350,an approximate efficient lp solver for lp rounding,2013,"['Srikrishna Sridhar', 'Stephen Wright', 'Christopher Re', 'Ji Liu', 'Victor Bittorf', 'Ce Zhang']",-20.842,"An Approximate, Efficient LP Solver for LP Rounding"
323,"[{'AfId': 149899117, 'AuN': 'ozgur şimsek', 'AfN': 'max planck society', 'AuId': 2132283809}]",16,2143012969,linear decision rule as aspiration for simple decision heuristics,2013,['Özgür Şimşek'],-20.625,Linear decision rule as aspiration for simple decision heuristics
324,"[{'AfId': 59270414, 'AuN': 'harikrishna narasimhan', 'AfN': 'indian institute of science', 'AuId': 2020253040}, {'AfId': 59270414, 'AuN': 'shivani agarwal', 'AfN': 'indian institute of science', 'AuId': 2099769723}]",9,2153863985,on the relationship between binary classification bipartite ranking and binary class probability estimation,2013,"['Harikrishna Narasimhan', 'Shivani Agarwal']",-20.925,"On the Relationship Between Binary Classification, Bipartite Ranking, and Binary Class Probability Estimation"
325,"[{'AfId': 27837315, 'AuN': 'arash a amini', 'AfN': 'university of michigan', 'AuId': 2713311714}, {'AfId': 27837315, 'AuN': 'long nguyen', 'AfN': 'university of michigan', 'AuId': 2627290710}]",0,2145572166,bayesian inference as iterated random functions with applications to sequential inference in graphical models,2013,"['Arash Amini', 'XuanLong Nguyen']",-22.198,Bayesian inference as iterated random functions with  applications to sequential inference in graphical models
326,"[{'AfId': 97018004, 'AuN': 'hristo s paskov', 'AfN': 'stanford university', 'AuId': 2014243075}, {'AfId': 97018004, 'AuN': 'robert west', 'AfN': 'stanford university', 'AuId': 2778593851}, {'AfId': 97018004, 'AuN': 'john c mitchell', 'AfN': 'stanford university', 'AuId': 2125383417}, {'AfId': 97018004, 'AuN': 'trevor hastie', 'AfN': 'stanford university', 'AuId': 254766753}]",9,2158717066,compressive feature learning,2013,"['Hristo S. Paskov', 'Robert West', 'John C. Mitchell', 'Trevor Hastie']",-19.806,Compressive Feature Learning
327,"[{'AfId': 36258959, 'AuN': 'matus telgarsky', 'AfN': 'university of california san diego', 'AuId': 2211520751}, {'AfId': 36258959, 'AuN': 'sanjoy dasgupta', 'AfN': 'university of california san diego', 'AuId': 2472035779}]",7,2156089267,moment based uniform deviation bounds for k means and friends,2013,"['Matus J. Telgarsky', 'Sanjoy Dasgupta']",-20.677,Moment-based Uniform Deviation Bounds for k-means and Friends
328,"[{'AfId': 157725225, 'AuN': 'mohammad amin sadeghi', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2420668667}, {'AfId': 157725225, 'AuN': 'david a forsyth', 'AfN': 'university of illinois at urbana champaign', 'AuId': 2003447161}]",14,2097202741,fast template evaluation with vector quantization,2013,"['Mohammad Amin Sadeghi', 'David Forsyth']",-20.02,Fast Template Evaluation with Vector Quantization
329,"[{'AfId': 36258959, 'AuN': 'sheeraz ahmad', 'AfN': 'university of california san diego', 'AuId': 2104216977}, {'AfId': 36258959, 'AuN': 'he huang', 'AfN': 'university of california san diego', 'AuId': 2797608292}, {'AfId': 36258959, 'AuN': 'angela j yu', 'AfN': 'university of california san diego', 'AuId': 2295888897}]",0,2135477696,context sensitive active sensing in humans,2013,"['Sheeraz Ahmad', 'He Huang', 'Angela J. Yu']",-21.477,Context-sensitive active sensing in humans
330,"[{'AfId': 45129253, 'AuN': 'bernardino romeraparedes', 'AfN': 'university college london', 'AuId': 1921173107}, {'AfId': 45129253, 'AuN': 'massimiliano pontil', 'AfN': 'university college london', 'AuId': 2167964723}]",68,2104050041,a new convex relaxation for tensor completion,2013,"['Bernardino Romera-Paredes', 'Massimiliano Pontil']",-19.443,A New Convex Relaxation for Tensor Completion
331,"[{'AfId': 99065089, 'AuN': 'qiang cheng', 'AfN': 'tsinghua university', 'AuId': 2036016315}, {'AfId': 204250578, 'AuN': 'qiang liu', 'AfN': 'university of california irvine', 'AuId': 2689542854}, {'AfId': 99065089, 'AuN': 'feng chen', 'AfN': 'tsinghua university', 'AuId': 2635201931}, {'AfId': 204250578, 'AuN': 'alexander t ihler', 'AfN': 'university of california irvine', 'AuId': 233042646}]",9,2143685055,variational planning for graph based mdps,2013,"['Qiang Cheng', 'Qiang Liu', 'Feng Chen', 'Alexander T. Ihler']",-20.576,Variational Planning for Graph-based MDPs
332,"[{'AfId': 154425047, 'AuN': 'ozlem aslan', 'AfN': 'university of alberta', 'AuId': 2485446691}, {'AfId': 154425047, 'AuN': 'hao cheng', 'AfN': 'university of alberta', 'AuId': 2638701343}, {'AfId': 118347636, 'AuN': 'xinhua zhang', 'AfN': 'australian national university', 'AuId': 2124873033}, {'AfId': 154425047, 'AuN': 'dale schuurmans', 'AfN': 'university of alberta', 'AuId': 1817936516}]",9,2096433175,convex two layer modeling,2013,"['Özlem Aslan', 'Hao Cheng', 'Xinhua Zhang', 'Dale Schuurmans']",-20.881,Convex Two-Layer Modeling
333,"[{'AfId': 1341412227, 'AuN': 'haim avron', 'AfN': 'ibm', 'AuId': 35872053}, {'AfId': 1341412227, 'AuN': 'vikas sindhwani', 'AfN': 'ibm', 'AuId': 281476361}, {'AfId': 1341412227, 'AuN': 'david p woodruff', 'AfN': 'ibm', 'AuId': 2142501412}]",9,2151744781,sketching structured matrices for faster nonlinear regression,2013,"['Haim Avron', 'Vikas Sindhwani', 'David Woodruff']",-20.524,Sketching Structured Matrices for Faster Nonlinear Regression
334,"[{'AfId': 97018004, 'AuN': 'ian osband', 'AfN': 'stanford university', 'AuId': 15257127}, {'AfId': 97018004, 'AuN': 'daniel russo', 'AfN': 'stanford university', 'AuId': 2104814743}, {'AfId': 97018004, 'AuN': 'benjamin van roy', 'AfN': 'stanford university', 'AuId': 2156210508}]",25,2111764152,more efficient reinforcement learning via posterior sampling,2013,"['Ian Osband', 'Daniel Russo', 'Benjamin Van Roy']",-19.644,(More) Efficient Reinforcement Learning via Posterior Sampling
335,"[{'AfId': 97018004, 'AuN': 'adel javanmard', 'AfN': 'stanford university', 'AuId': 1838844815}, {'AfId': 97018004, 'AuN': 'andrea montanari', 'AfN': 'stanford university', 'AuId': 2338117446}]",8,2101156246,model selection for high dimensional regression under the generalized irrepresentability condition,2013,"['Adel Javanmard', 'Andrea Montanari']",-20.946,Model Selection for High-Dimensional Regression under the Generalized Irrepresentability Condition
336,"[{'AfId': 97018004, 'AuN': 'zheng wen', 'AfN': 'stanford university', 'AuId': 2161676677}, {'AfId': 97018004, 'AuN': 'benjamin van roy', 'AfN': 'stanford university', 'AuId': 2156210508}]",9,2115044435,efficient exploration and value function generalization in deterministic systems,2013,"['Zheng Wen', 'Benjamin Van Roy']",-20.626,Efficient Exploration and Value Function Generalization in Deterministic Systems
337,"[{'AfId': 5023651, 'AuN': 'mahdi milani fard', 'AfN': 'mcgill university', 'AuId': 2119542244}, {'AfId': 5023651, 'AuN': 'yuri grinberg', 'AfN': 'mcgill university', 'AuId': 2109156597}, {'AfId': 5023651, 'AuN': 'amir massoud farahmand', 'AfN': 'mcgill university', 'AuId': 2789493546}, {'AfId': 5023651, 'AuN': 'joelle pineau', 'AfN': 'mcgill university', 'AuId': 2092672596}, {'AfId': 5023651, 'AuN': 'doina precup', 'AfN': 'mcgill university', 'AuId': 2049838}]",8,2157544132,bellman error based feature generation using random projections on sparse spaces,2013,"['Mahdi Milani Fard', 'Yuri Grinberg', 'Amir-massoud Farahmand', 'Joelle Pineau', 'Doina Precup']",-21.093,Bellman Error Based Feature Generation using Random Projections on Sparse Spaces
338,"[{'AfId': 98677209, 'AuN': 'nathaniel j smith', 'AfN': 'university of edinburgh', 'AuId': 2099994483}, {'AfId': 97018004, 'AuN': 'noah d goodman', 'AfN': 'stanford university', 'AuId': 2096566756}, {'AfId': 97018004, 'AuN': 'm frank', 'AfN': 'stanford university', 'AuId': 2111530663}]",18,2118508845,learning and using language via recursive pragmatic reasoning about other agents,2013,"['Nathaniel J. Smith', 'Noah Goodman', 'Michael Frank']",-20.257,Learning and using language via recursive pragmatic reasoning about other agents
339,"[{'AfId': 63966007, 'AuN': 'andreas stuhlmuller', 'AfN': 'massachusetts institute of technology', 'AuId': 1825750335}, {'AfId': 97018004, 'AuN': 'jessica taylor', 'AfN': 'stanford university', 'AuId': 2677668706}, {'AfId': 97018004, 'AuN': 'noah d goodman', 'AfN': 'stanford university', 'AuId': 2096566756}]",31,2098694378,learning stochastic inverses,2013,"['Andreas Stuhlmüller', 'Jacob Taylor', 'Noah Goodman']",-19.019,Learning Stochastic Inverses
340,"[{'AfId': 144112489, 'AuN': 'qianli liao', 'AfN': 'mcgovern institute for brain research', 'AuId': 2107071564}, {'AfId': 144112489, 'AuN': 'joel z leibo', 'AfN': 'mcgovern institute for brain research', 'AuId': 1975341597}, {'AfId': 144112489, 'AuN': 'tomaso poggio', 'AfN': 'mcgovern institute for brain research', 'AuId': 693931197}]",22,2116914011,learning invariant representations and applications to face verification,2013,"['Qianli Liao', 'Joel Z. Leibo', 'Tomaso Poggio']",-19.706,Learning invariant representations and applications to face verification
341,"[{'AfId': 79576946, 'AuN': 'sasha rakhlin', 'AfN': 'university of pennsylvania', 'AuId': 2614345096}, {'AfId': 79576946, 'AuN': 'karthik sridharan', 'AfN': 'university of pennsylvania', 'AuId': 2074453466}]",25,2143343660,optimization learning and games with predictable sequences,2013,"['Sasha Rakhlin', 'Karthik Sridharan']",-19.731,"Optimization, Learning, and Games with Predictable Sequences"
342,"[{'AfId': 4840577, 'AuN': 'samory kpotufe', 'AfN': 'toyota technological institute', 'AuId': 1103513122}, {'AfId': 4840577, 'AuN': 'vikas k garg', 'AfN': 'toyota technological institute', 'AuId': 2777723091}]",9,2166560602,adaptivity to local smoothness and dimension in kernel regression,2013,"['Samory Kpotufe', 'Vikas Garg']",-20.888,Adaptivity to Local Smoothness and Dimension in Kernel Regression
343,"[{'AfId': 185261750, 'AuN': 'jimmy ba', 'AfN': 'university of toronto', 'AuId': 2097546270}, {'AfId': 185261750, 'AuN': 'brendan j frey', 'AfN': 'university of toronto', 'AuId': 1967094502}]",98,2136836265,adaptive dropout for training deep neural networks,2013,"['Jimmy Ba', 'Brendan Frey']",-18.523,Adaptive dropout for training deep neural networks
344,"[{'AfId': 63966007, 'AuN': 'daniel yamins', 'AfN': 'massachusetts institute of technology', 'AuId': 2077318795}, {'AfId': 63966007, 'AuN': 'ha hong', 'AfN': 'massachusetts institute of technology', 'AuId': 2102349864}, {'AfId': 63966007, 'AuN': 'charles f cadieu', 'AfN': 'massachusetts institute of technology', 'AuId': 2220544823}, {'AfId': 63966007, 'AuN': 'james j dicarlo', 'AfN': 'massachusetts institute of technology', 'AuId': 1928096670}]",60,2107366978,hierarchical modular optimization of convolutional networks achieves representations similar to macaque it and human ventral stream,2013,"['Daniel L. Yamins', 'Ha Hong', 'Charles Cadieu', 'James J. DiCarlo']",-19.931,Hierarchical Modular Optimization of Convolutional Networks Achieves Representations Similar to Macaque IT and Human Ventral Stream
345,"[{'AfId': 45129253, 'AuN': 'sam patterson', 'AfN': 'university college london', 'AuId': 2483859128}, {'AfId': 40120149, 'AuN': 'yee whye teh', 'AfN': 'university of oxford', 'AuId': 1354816936}]",114,2110529144,stochastic gradient riemannian langevin dynamics on the probability simplex,2013,"['Sam Patterson', 'Yee Whye Teh']",-18.741,Stochastic Gradient Riemannian Langevin Dynamics on the Probability Simplex
346,"[{'AfId': 1291425158, 'AuN': 'tomas mikolov', 'AfN': 'google', 'AuId': 292626543}, {'AfId': 1291425158, 'AuN': 'ilya sutskever', 'AfN': 'google', 'AuId': 215131072}, {'AfId': 1291425158, 'AuN': 'kai chen', 'AfN': 'google', 'AuId': 2687087147}, {'AfId': 1291425158, 'AuN': 'gregory s corrado', 'AfN': 'google', 'AuId': 2107276858}, {'AfId': 1291425158, 'AuN': 'jeffrey dean', 'AfN': 'google', 'AuId': 2429370538}]",7278,2153579005,distributed representations of words and phrases and their compositionality,2013,"['Tomas Mikolov', 'Ilya Sutskever', 'Kai Chen', 'Greg S. Corrado', 'Jeff Dean']",-14.446,Distributed Representations of Words and Phrases and their Compositionality
347,"[{'AfId': 135310074, 'AuN': 'tai qin', 'AfN': 'university of wisconsin madison', 'AuId': 2156925721}, {'AfId': 135310074, 'AuN': 'karl rohe', 'AfN': 'university of wisconsin madison', 'AuId': 2129419220}]",111,2102158416,regularized spectral clustering under the degree corrected stochastic blockmodel,2013,"['Tai Qin', 'Karl Rohe']",-19.373,Regularized Spectral Clustering under the Degree-Corrected Stochastic Blockmodel
348,"[{'AfId': 78577930, 'AuN': 'xiaoming wu', 'AfN': 'columbia university', 'AuId': 2306987822}, {'AfId': 2250955327, 'AuN': 'zhenguo li', 'AfN': 'huawei', 'AuId': 2142886067}, {'AfId': 78577930, 'AuN': 'shihfu chang', 'AfN': 'columbia university', 'AuId': 2149341496}]",4,2113063048,analyzing the harmonic structure in graph based learning,2013,"['Xiao-Ming Wu', 'Zhenguo Li', 'Shih-Fu Chang']",-20.581,Analyzing the Harmonic Structure in Graph-Based Learning
349,"[{'AfId': 45129253, 'AuN': 'marius pachitariu', 'AfN': 'university college london', 'AuId': 2052111522}, {'AfId': 45129253, 'AuN': 'biljana petreska', 'AfN': 'university college london', 'AuId': 2525682495}, {'AfId': 45129253, 'AuN': 'maneesh sahani', 'AfN': 'university college london', 'AuId': 2113251341}]",4,2169269711,recurrent linear models of simultaneously recorded neural populations,2013,"['Marius Pachitariu', 'Biljana Petreska', 'Maneesh Sahani']",-21.164,Recurrent linear models of simultaneously-recorded neural   populations
350,"[{'AfId': 130701444, 'AuN': 'nan du', 'AfN': 'georgia institute of technology', 'AuId': 2681008474}, {'AfId': 130701444, 'AuN': 'le song', 'AfN': 'georgia institute of technology', 'AuId': 2113868374}, {'AfId': 149899117, 'AuN': 'manuel gomezrodriguez', 'AfN': 'max planck society', 'AuId': 2279633593}, {'AfId': 130701444, 'AuN': 'hongyuan zha', 'AfN': 'georgia institute of technology', 'AuId': 2099091510}]",170,2126709939,scalable influence estimation in continuous time diffusion networks,2013,"['Nan Du', 'Le Song', 'Manuel Gomez Rodriguez', 'Hongyuan Zha']",-18.676,Scalable Influence Estimation in Continuous-Time Diffusion Networks
351,"[{'AfId': 241749, 'AuN': 'roger frigola', 'AfN': 'university of cambridge', 'AuId': 1990792775}, {'AfId': 102134673, 'AuN': 'fredrik lindsten', 'AfN': 'linkoping university', 'AuId': 183722240}, {'AfId': 102134673, 'AuN': 'thomas b schon', 'AfN': 'linkoping university', 'AuId': 1576801125}, {'AfId': 241749, 'AuN': 'carl edward rasmussen', 'AfN': 'university of cambridge', 'AuId': 2148425697}]",30,2143880780,bayesian inference and learning in gaussian process state space models with particle mcmc,2013,"['Roger Frigola', 'Fredrik Lindsten', 'Thomas B. Schön', 'Carl Edward Rasmussen']",-19.768,Bayesian Inference and Learning in Gaussian Process State-Space Models with Particle MCMC
352,"[{'AfId': 86519309, 'AuN': 'chojui hsieh', 'AfN': 'university of texas at austin', 'AuId': 2148022289}, {'AfId': 86519309, 'AuN': 'matyas a sustik', 'AfN': 'university of texas at austin', 'AuId': 2012385898}, {'AfId': 86519309, 'AuN': 'inderjit s dhillon', 'AfN': 'university of texas at austin', 'AuId': 2033403132}, {'AfId': 86519309, 'AuN': 'pradeep ravikumar', 'AfN': 'university of texas at austin', 'AuId': 2409260842}, {'AfId': 86519309, 'AuN': 'russell a poldrack', 'AfN': 'university of texas at austin', 'AuId': 820547186}]",112,2133396774,big quic sparse inverse covariance estimation for a million variables,2013,"['Cho-Jui Hsieh', 'Matyas A. Sustik', 'Inderjit S. Dhillon', 'Pradeep K. Ravikumar', 'Russell Poldrack']",-19.189,BIG & QUIC: Sparse Inverse Covariance Estimation for a Million Variables
353,"[{'AfId': 36258959, 'AuN': 'akshay balsubramani', 'AfN': 'university of california san diego', 'AuId': 169598168}, {'AfId': 36258959, 'AuN': 'sanjoy dasgupta', 'AfN': 'university of california san diego', 'AuId': 2472035779}, {'AfId': 36258959, 'AuN': 'yoav freund', 'AfN': 'university of california san diego', 'AuId': 2021686850}]",81,2116195245,the fast convergence of incremental pca,2013,"['Akshay Balsubramani', 'Sanjoy Dasgupta', 'Yoav Freund']",-18.939,The Fast Convergence of Incremental PCA
354,"[{'AfId': 78577930, 'AuN': 'aurel a lazar', 'AfN': 'columbia university', 'AuId': 2231220788}, {'AfId': 78577930, 'AuN': 'yevgeniy b slutskiy', 'AfN': 'columbia university', 'AuId': 259072102}]",6,2131761878,multisensory encoding decoding and identification,2013,"['Aurel A. Lazar', 'Yevgeniy Slutskiy']",-20.752,"Multisensory Encoding, Decoding, and Identification"
355,"[{'AfId': 78577930, 'AuN': 'krzysztof choromanski', 'AfN': 'columbia university', 'AuId': 1367283633}, {'AfId': 78577930, 'AuN': 'tony jebara', 'AfN': 'columbia university', 'AuId': 2048157592}, {'AfId': 78577930, 'AuN': 'kui tang', 'AfN': 'columbia university', 'AuId': 2648081296}]",10,2163815085,adaptive anonymity via b matching,2013,"['Krzysztof M. Choromanski', 'Tony Jebara', 'Kui Tang']",-20.286,Adaptive Anonymity via b-Matching
